년,월,생태구역,연안명칭,"St.
No
",해수수질기준,표층수온,저층수온,표층염분,저층염분,표층pH,저층pH,표층DO,저층DO,표층COD,저층COD,표층NH4-N,저층NH4-N,표층NO2-N,저층NO2-N,표층NO3-N,저층NO3-N,표층DIN,저층DIN,표층T-N,저층T-N,표층DIP,저층DIP,표층T-P,저층T-P,표층SiO2-Si,저층SiO2-Si,표층SS,저층SS,표층Chl-a,저층Chl-a,표층투명도,구군,Ds
2019.0,8.0,서남해역,득 량 만,1,1,26.8071,26.5452,31.406999999999996,31.3648,7.94,7.94,6.604113389439098,6.320742019260237,1.3565759999999991,0.9913440000000004,65.11399999999999,60.76,3.64,3.514,7.154,6.356,75.908,70.63,256.144,245.61599999999999,21.142000000000003,21.328000000000007,43.369,41.881,583.716,583.38,43.369,41.881,2.7239999999999998,2.324,0.7,득 량 ,
2019.0,8.0,서남해역,득 량 만,2,1,27.8322,25.7675,30.9967,31.66800000000001,8.08,8.0,7.829611806715604,6.295049759430783,1.8609440000000004,0.6435039999999986,33.796,43.428000000000004,1.3719999999999999,2.142,2.394,4.186000000000001,37.562,49.756,212.38,216.84599999999998,8.463000000000001,12.431,30.039,37.727,361.844,455.392,30.039,37.727,3.84,2.84,5.0,득 량 ,
2019.0,8.0,서남해역,득 량 만,3,1,27.2046,25.2312,31.5154,32.0268,8.17,8.16,8.315984699200186,7.995375729962138,1.165264,0.8869919999999997,0.924,2.73,0.29400000000000004,0.672,1.26,1.82,2.478,5.222,152.642,172.144,2.883,3.131,21.576,24.087,113.568,129.16400000000002,21.576,24.087,3.22,3.66,4.5,득 량 ,
2019.0,8.0,서남해역,득 량 만,4,1,29.1129,28.2432,30.6752,30.663,7.98,7.98,6.634465137201978,6.326235699348012,1.0783039999999986,0.9391679999999986,88.69,85.666,3.514,4.3260000000000005,10.542,10.92,102.74600000000001,100.912,262.752,277.83,22.506,22.599,45.167,45.81800000000001,563.7239999999998,571.48,45.167,45.81800000000001,2.5,2.4,1.2,득 량 ,
2019.0,8.0,서남해역,득 량 만,5,1,26.7736,24.6199,31.7799,32.22,8.18,8.12,8.673337408706281,7.688754884201387,1.5131039999999991,0.8522080000000004,6.7620000000000005,0.013999999999999999,0.37799999999999995,1.33,1.2040000000000002,3.542,8.344,4.886,159.6,159.516,0.8370000000000001,3.596,18.972,21.39,84.02799999999998,120.848,18.972,21.39,2.38,3.96,3.0,득 량 ,
2019.0,8.0,제주,제주연안,1,2,27.1142,26.5115,30.7674,31.2088,8.18,8.18,8.157733333333333,8.391766666666664,1.0026666666666642,1.8826666666666625,8.932,2.968,2.184,1.274,4.247,1.411,15.363,5.6530000000000005,173.054,155.00799999999995,5.827999999999999,2.9139999999999997,13.175,10.54,438.816,313.768,5.230000000000013,4.650000000000001,0.134,0.1178,6.72,제주,
2019.0,8.0,제주,제주연안,2,1,26.9124,26.7079,31.0377,31.1407,8.18,8.21,8.057433333333332,7.756533333333333,1.6426666666666647,2.458666666666665,0.098,0.29400000000000004,1.7080000000000002,0.812,1.9040000000000001,0.883,3.71,1.989,133.85399999999998,133.672,2.759,1.4569999999999999,7.657,9.796,337.148,296.8,2.9999999999999885,3.5499999999999976,0.23199999999999998,0.294,16.3,제주,
2019.0,8.0,제주,제주연안,3,1,27.3285,26.5552,31.0021,31.2064,8.2,8.21,8.157733333333333,7.990566666666666,1.8026666666666644,3.434666666666663,0.182,6.0760000000000005,1.246,1.274,1.889,1.694,3.3169999999999997,9.044,87.626,163.51999999999995,2.728,4.154,5.301,11.129000000000001,346.976,324.6040000000001,4.650000000000001,2.400000000000013,0.1544,0.226,14.6,제주,
2019.0,8.0,제주,조천연안,1,1,26.7794,26.2437,31.3084,31.4559,8.17,8.2,7.489066666666665,7.021,1.9786666666666632,2.1226666666666643,0.266,3.626,0.7979999999999999,2.128,1.141,2.064,2.205,7.818,133.504,116.116,2.6660000000000004,3.7510000000000003,7.7189999999999985,13.454,278.6,274.568,7.599999999999996,9.49999999999998,0.1084,0.1868,12.62,조천,
2019.0,8.0,제주,조천연안,2,1,27.217,18.6131,31.1436,33.1355,8.21,8.11,7.121299999999999,7.756533333333333,1.8026666666666644,3.9626666666666632,0.812,0.504,0.055999999999999994,3.136,0.703,2.5639999999999996,1.5710000000000002,6.2040000000000015,143.276,138.90800000000002,2.325,5.487,7.439999999999999,12.4,178.5,265.944,7.600000000000024,7.900000000000018,0.1846,0.586,20.16,조천,
2019.0,8.0,제주,조천연안,3,1,27.3438,26.1459,31.0838,31.4173,8.19,8.18,7.154733333333333,7.589366666666664,2.138666666666663,3.642666666666664,0.168,0.07,1.12,1.3719999999999999,1.083,1.291,2.371,2.733,117.516,114.45000000000002,3.5340000000000003,3.937,5.363,10.787999999999998,304.36,279.356,6.599999999999994,6.5500000000000025,0.146,0.258,17.14,조천,
2019.0,8.0,제주,성산연안,1,1,26.8443,26.4425,31.2872,31.3595,8.19,8.22,7.7899666666666665,7.355333333333332,2.0426666666666646,3.7706666666666635,0.56,4.242,0.7559999999999999,1.12,0.9470000000000001,1.663,2.263,7.025,140.308,133.714,2.697,3.0380000000000003,8.618,10.664000000000001,294.196,306.04,7.099999999999995,8.250000000000009,0.195,0.204,9.95,성산,
2019.0,8.0,제주,성산연안,2,1,28.4211,20.3956,30.5195,32.9927,8.23,8.19,7.622799999999999,7.154733333333333,4.186666666666665,1.8826666666666625,0.182,0.11199999999999999,0.013999999999999999,0.84,0.544,1.311,0.74,2.263,137.78799999999998,115.514,1.426,2.232,7.192,9.486,164.808,242.81600000000003,7.750000000000008,5.550000000000013,0.18899999999999997,0.41200000000000003,15.6,성산,
2019.0,8.0,제주,표선연안,1,1,27.3084,23.0304,31.2972,32.4962,8.21,8.17,7.723099999999998,7.121299999999998,1.962666666666664,3.290666666666663,0.364,0.084,1.288,4.606,0.983,2.612,2.635,7.3020000000000005,144.56400000000005,144.046,1.705,4.526,7.657,13.732999999999999,268.072,261.156,4.149999999999987,5.250000000000004,0.244,0.5920000000000001,15.32,표선,
2019.0,8.0,제주,표선연안,2,1,27.8372,23.3263,30.891,32.4563,8.23,8.17,8.258033333333332,7.589366666666664,1.946666666666664,2.346666666666664,0.084,5.502000000000002,0.252,2.842,0.5820000000000001,5.412000000000001,0.918,13.755999999999998,145.838,164.122,1.3019999999999998,11.718,7.1610000000000005,19.313,283.976,332.13599999999997,2.449999999999994,4.799999999999999,0.174,0.10480000000000002,12.23,표선,
2019.0,8.0,제주,서귀포연안,1,1,26.7534,25.0119,31.4617,32.0551,8.17,8.18,7.489066666666666,7.121299999999999,1.2586666666666646,1.962666666666664,0.238,0.196,4.228,2.6180000000000003,4.599,1.8259999999999998,9.065,4.6400000000000015,193.088,122.92,2.6039999999999996,3.193,11.655999999999999,11.16,379.764,274.848,7.8999999999999915,8.500000000000009,0.618,0.94,14.79,서귀포,
2019.0,8.0,제주,서귀포연안,2,2,26.430999999999997,20.9101,31.3468,33.1244,8.14,8.09,8.1243,7.4222,1.1626666666666636,1.4560000000000004,0.07,7.895999999999999,0.308,5.082,2.64,7.872000000000001,3.018,20.85,124.67,153.496,1.519,10.292,9.827,16.709,261.408,294.028,8.000000000000009,8.750000000000009,0.38,0.264,6.87,서귀포,
2019.0,8.0,제주,서귀포연안,3,1,27.3499,19.1582,31.4787,33.2351,8.2,8.18,7.555933333333333,7.388766666666665,1.1786666666666634,1.7066666666666634,0.182,0.126,1.26,2.002,1.138,2.7430000000000003,2.58,4.871,129.458,104.35600000000001,2.015,3.0069999999999997,9.641,9.362,267.68,329.0,5.649999999999987,5.049999999999999,0.4920000000000001,0.888,10.35,서귀포,
2019.0,8.0,제주,대정연안,1,2,25.3094,23.361,31.5968,32.1712,8.14,8.15,7.756533333333333,7.455633333333332,1.3759999999999992,3.0506666666666633,0.126,0.364,2.3520000000000003,2.6180000000000003,4.96,3.667,7.4380000000000015,6.648999999999999,162.232,167.16,4.123,6.6960000000000015,12.245,13.919,302.932,295.904,6.900000000000002,7.550000000000002,0.42,0.258,7.17,대정,
2019.0,8.0,제주,대정연안,2,1,26.6243,19.195,31.1469,33.7693,8.21,8.08,7.890266666666665,7.054433333333333,2.970666666666665,3.082666666666664,0.098,0.28,0.532,6.1320000000000014,1.256,7.595,1.886,14.007,145.404,190.792,1.271,15.314,9.734,22.165,236.264,302.736,7.149999999999992,9.600000000000012,0.446,0.35200000000000004,9.04,대정,
2019.0,8.0,제주,대정연안,3,1,25.3949,21.5636,31.5356,32.5367,8.17,8.13,7.723099999999999,7.388766666666665,3.338666666666663,2.544,0.126,0.154,1.946,2.52,3.4139999999999997,4.493,5.4860000000000015,7.1670000000000025,172.424,173.75400000000005,3.565,9.455,11.966,16.709,279.272,298.172,3.8500000000000063,7.999999999999981,0.4320000000000001,0.368,12.3,대정,
2019.0,8.0,제주,한림연안,1,1,26.8749,19.4722,30.985,33.1776,8.21,8.1,7.489066666666666,7.589366666666668,1.8186666666666642,3.098666666666664,0.098,0.644,0.28,2.8560000000000003,0.613,6.263,0.991,9.763,126.476,186.83,0.62,13.857,9.641,20.336,242.76,322.728,11.099999999999973,3.65,0.428,0.1938,13.01,한림,
2019.0,8.0,제주,한림연안,2,1,27.1169,18.7167,31.0606,33.473,8.23,8.07,7.555933333333333,7.45563333333333,1.2,2.1120000000000005,0.07,0.027999999999999997,0.56,3.304,1.125,6.7120000000000015,1.755,10.044,126.994,199.584,2.139,14.415,9.331,22.226999999999997,283.5560000000001,324.464,3.449999999999996,7.9500000000000135,0.23800000000000002,0.21600000000000005,16.2,한림,
2019.0,8.0,제주,한림연안,3,1,26.1123,21.6819,31.0656,32.4963,8.18,8.17,7.455633333333332,6.8538333333333314,1.2426666666666648,3.4826666666666632,6.7620000000000005,4.1160000000000005,1.54,1.526,4.0710000000000015,3.11,12.373,8.751999999999999,199.37400000000002,186.606,3.596,6.479,12.245,15.283,290.3040000000001,196.112,3.749999999999989,3.6999999999999815,0.442,0.318,10.39,한림,
2019.0,8.0,서남해역,완도연안,1,1,21.5116,19.5956,32.6093,32.9322,32.9322,8.01,8.04,7.367404334940393,1.7120000000000004,0.8,1.414,2.1,10.682,10.696,47.292,54.922,59.38800000000001,67.71799999999999,196.56,203.518,11.562999999999999,11.129000000000001,27.186999999999998,23.901,415.352,337.092,2.799999999999997,12.799999999999974,3.68,1.574,1.9,완도,
2019.0,8.0,서남해역,완도연안,2,2,25.8584,22.5645,31.3967,32.3099,32.4236,8.06,8.0,8.104069613085805,2.128,1.8719999999999999,0.11199999999999999,14.616,0.252,12.235999999999999,1.764,50.81999999999999,2.128,77.672,180.32,214.606,0.3720000000000001,14.012,30.349,28.179,407.148,472.05199999999996,8.700000000000044,6.000000000000004,6.76,2.14,1.5,완도,
2019.0,8.0,서남해역,완도연안,3,2,23.6878,21.059,32.27,32.7534,32.7666,8.04,8.03,7.217011609492418,1.5039999999999991,1.5520000000000012,0.532,12.642000000000001,6.635999999999999,12.754,29.876000000000005,56.02800000000001,37.044,81.42399999999998,167.28599999999997,206.206,9.207,13.795,23.684,24.025,444.612,346.24800000000016,3.1999999999999806,7.799999999999974,5.52,0.264,2.7,완도,
2019.0,8.0,서남해역,완도연안,4,1,20.4458,18.5999,32.8118,33.0018,33.0053,8.03,8.03,7.612508771835576,1.7599999999999991,0.8319999999999993,0.42,1.33,8.68,11.032,45.43,72.47800000000002,54.53,84.83999999999997,180.09599999999998,179.83,9.579,11.904000000000002,20.894,21.421,221.34,305.508,3.200000000000036,21.000000000000018,0.892,0.8220000000000001,2.5,완도,
2019.0,8.0,서남해역,완도연안,5,1,22.8494,20.0526,32.5332,32.868,32.8772,8.14,8.05,8.527774296308442,1.3599999999999994,1.5199999999999991,0.7000000000000001,7.49,0.013999999999999999,13.538,1.456,53.24199999999999,2.17,74.26999999999998,141.75,184.296,1.519,11.749,19.189,21.638,68.376,322.56,9.90000000000002,10.199999999999932,2.3,0.528,3.6,완도,
2019.0,8.0,서남해역,도 암 만,1,1,24.3385,22.9787,32.0554,32.4008,8.02,8.02,6.684513962652796,6.560940189525526,0.9599999999999996,0.9279999999999999,24.682,22.148000000000003,13.412,13.146,47.93599999999999,45.5,86.02999999999999,80.794,246.274,212.114,16.244,13.175,29.915,26.566999999999997,476.69999999999993,411.6,4.900000000000016,13.100000000000055,1.756,0.902,2.1,도 암 ,
2019.0,8.0,서남해역,도 암 만,2,3,27.8222,24.8121,29.3752,31.6884,8.04,7.97,7.862248091872232,6.058320405198578,2.8160000000000003,1.263999999999999,4.7040000000000015,37.73,0.084,12.432,1.918,48.86,6.706,99.022,260.19,251.804,1.891,17.483999999999998,47.46100000000001,33.387,742.028,639.24,9.800000000000033,7.599999999999996,8.72,2.38,1.3,도 암 ,
2019.0,8.0,서남해역,도 암 만,3,2,27.0975,24.4611,29.294,31.6985,8.0,7.95,7.404087495723235,6.3096099523273645,2.3840000000000003,1.888,6.062,38.611999999999995,0.126,12.082,1.61,54.404,7.798000000000001,105.098,278.46000000000004,282.324,6.727,21.08,50.62300000000001,39.711,1058.708,742.448,12.500000000000007,8.099999999999996,8.34,3.78,1.0,도 암 ,
2019.0,8.0,서남해역,도 암 만,4,2,26.9739,26.0778,29.3778,30.5556,7.99,7.94,6.685337754796834,6.550377645935877,2.624000000000001,1.9520000000000008,3.752,28.364,0.084,10.094,1.484,62.552,5.32,101.01,270.95599999999996,273.49,11.005,21.173,56.637,40.796,1287.552,914.48,11.6,12.500000000000007,15.72,6.6,1.0,도 암 ,
2019.0,8.0,서남해역,도 암 만,5,3,27.7198,26.143,28.1484,30.3358,7.95,7.9,7.171368744934063,6.585101353929787,2.624000000000001,2.9120000000000013,3.346,31.331999999999997,4.83,12.012,33.768,83.28600000000002,41.943999999999996,126.63000000000002,363.37,278.642,26.164,31.061999999999998,74.586,47.895,1890.308,1133.132,12.370000000000047,28.500000000000053,17.700000000000006,6.98,0.9,도 암 ,
2019.0,8.0,서남해역,도 암 만,6,3,28.3308,27.403000000000002,28.1653,29.4,7.85,7.88,8.696236122656577,6.026411904195519,2.975999999999998,3.0400000000000005,16.968,32.004,2.968,6.0760000000000005,24.15,55.874,44.08600000000001,93.954,345.73,357.406,25.792,23.374000000000002,72.664,67.30099999999999,1941.3239999999998,1266.076,18.100000000000005,18.7,22.5,17.94,0.8,도 암 ,
2019.0,8.0,서남해역,진도연안,1,1,22.3773,22.086,32.083,32.1375,7.79,8.0,7.210683258581189,7.34106764403522,0.8319999999999993,1.3919999999999988,0.098,0.84,5.936,6.65,85.23199999999999,86.47800000000002,91.266,93.96799999999999,251.622,253.456,15.220999999999998,14.043,24.118,29.45,321.272,323.568,9.199999999999985,42.19999999999996,0.446,0.652,1.3,진도,
2019.0,8.0,서남해역,진도연안,2,2,24.9099,24.8984,31.9952,31.9931,8.29,8.31,8.95070399628983,8.607759220476671,1.0719999999999998,2.16,0.29400000000000004,7.21,0.546,0.5740000000000001,5.502000000000002,6.5660000000000025,6.3420000000000005,14.35,179.81599999999997,231.42,4.433,6.572,17.514999999999993,37.386,79.044,98.196,12.400000000000027,52.99999999999999,4.54,3.72,1.5,진도,
2019.0,8.0,서남해역,진도연안,3,1,24.6133,22.0843,32.0523,32.2858,8.33,8.32,9.32868888899278,9.141404870068301,0.9120000000000004,1.8080000000000007,4.816,0.07,0.35000000000000003,0.266,2.0580000000000003,2.478,7.223999999999997,2.8139999999999996,180.53,206.06599999999997,2.79,3.162,12.338,28.365,39.228,27.132,8.400000000000018,29.299999999999994,0.93,5.1,2.5,진도,
2019.0,8.0,서남해역,진도연안,4,1,24.3503,22.0413,32.0207,32.3102,8.25,8.14,8.831245220980483,9.033946296470589,0.8639999999999987,1.8559999999999999,3.458,0.07,0.238,0.336,2.9400000000000004,2.1,6.636000000000001,2.506,186.424,153.94400000000005,4.681,3.565,12.865,15.128,56.896,35.028,8.299999999999974,20.19999999999994,0.574,3.94,2.2,진도,
2019.0,8.0,서남해역,해 남 만,1,1,24.9158,24.2481,30.701999999999998,30.7272,8.2,8.15,10.128419701958109,10.03824963182698,2.672,3.7599999999999993,0.56,4.8580000000000005,0.364,0.055999999999999994,1.918,1.5819999999999999,2.842,6.496,206.528,305.116,1.922,0.961,13.578,23.219,24.191999999999997,18.34,7.699999999999987,11.699999999999989,2.6,6.54,1.9,해 남 ,
2019.0,8.0,서남해역,해 남 만,2,1,26.162,23.2196,30.3288,31.6916,8.24,8.02,10.331779920246953,7.4072776242971905,2.847999999999999,1.9680000000000009,2.6460000000000004,9.604,0.35000000000000003,18.032,1.834,90.132,4.83,117.76799999999999,187.75400000000002,290.164,2.015,14.508,12.958,25.327,19.992,315.644,7.579999999999975,8.599999999999996,2.44,1.314,1.9,해 남 ,
2019.0,8.0,서남해역,목포연안,1,4,24.5738,24.0462,29.0221,30.6326,8.29,7.82,10.887386406078583,5.282263740317172,3.472,1.2800000000000011,3.0660000000000003,120.064,12.628,65.702,40.53,115.02400000000002,56.224,300.79,365.00800000000004,493.82200000000006,0.62,59.055,33.449,73.718,241.94799999999998,789.1239999999997,5.800000000000027,8.90000000000002,12.78,0.42,1.2,목포,
2019.0,8.0,서남해역,목포연안,2,2,26.1891,25.7818,30.3572,30.4145,8.01,7.99,7.8270367444708935,8.139348878459797,1.6800000000000013,1.7599999999999991,18.984,9.562,21.322,21.154,116.032,113.96,156.33800000000005,144.67600000000004,351.89000000000016,363.244,13.825999999999999,16.182000000000002,35.433,34.317,422.324,419.13199999999995,20.40000000000003,30.899999999999984,4.9,4.46,0.6,목포,
2019.0,8.0,서남해역,목포연안,3,2,25.1197,25.04300000000001,30.4129,30.6686,8.3,8.04,10.991843670463505,8.228911917706947,3.5840000000000005,1.824000000000001,4.760000000000002,8.386000000000001,16.8,18.2,59.66799999999999,99.876,81.22800000000002,126.462,414.47,388.20599999999996,0.036000000000000004,10.880999999999998,23.746,24.8,58.352,313.404,6.500000000000004,6.300000000000027,16.86,1.446,1.5,목포,
2019.0,8.0,서남해역,목포연안,4,2,24.1808,23.7032,31.0086,31.3886,8.13,8.01,9.022043385175552,7.585889281889764,2.0800000000000014,1.3599999999999994,4.564,5.768,12.74,15.176000000000002,45.023999999999994,95.97,62.328,116.914,289.73,258.846,0.062,15.066,20.615,26.877,154.196,330.23199999999997,15.500000000000016,4.500000000000004,9.26,0.9840000000000001,1.5,목포,
2019.0,8.0,서남해역,목포연안,5,4,24.2825,22.8929,28.7026,30.0567,8.41,7.78,13.219571684424146,5.114380073313783,4.192,1.5840000000000003,10.584000000000001,139.90200000000002,0.504,72.044,1.218,103.75399999999999,12.306,315.7000000000001,307.16,562.198,2.139,54.188,30.875999999999998,73.16,219.21200000000002,655.004,5.300000000000027,7.599999999999996,7.0,0.53,1.5,목포,
2019.0,8.0,서남해역,목포연안,6,3,25.1834,23.9681,27.9243,30.6099,8.35,7.93,12.113960191132335,6.313656958825277,4.064,1.6960000000000008,1.848,104.104,16.491999999999994,33.53,64.442,88.13,82.78199999999998,225.764,444.86400000000003,435.946,0.036000000000000004,41.199,30.659000000000002,62.868,168.02800000000005,606.396,4.000000000000004,21.999999999999968,9.72,1.8619999999999999,1.6,목포,
2019.0,8.0,서남해역,목포연안,7,2,25.301,24.2251,29.5778,31.0158,8.43,8.03,11.576556692208149,7.948469680204602,4.4,2.192,10.57,6.93,19.53,15.554,115.752,89.572,145.852,112.056,506.59,325.4720000000001,0.036000000000000004,8.680000000000001,23.994,31.155,43.036,276.192,7.600000000000051,22.2,10.66,3.12,1.3,목포,
2019.0,8.0,서남해역,목포연안,8,1,25.3978,24.6657,30.5418,30.8107,8.04,8.03,7.664739821370767,7.408978790494682,1.4240000000000008,2.3840000000000003,8.134,12.418,11.34,10.905999999999999,64.862,65.95400000000001,84.336,89.27799999999998,316.0780000000001,288.904,2.697,8.959,28.086,26.536,193.62,208.18,8.299999999999974,19.500000000000018,1.604,3.6,0.9,목포,
2019.0,8.0,서남해역,신안연안,1,1,24.4888,24.2025,31.3937,31.3985,8.01,8.0,7.010836172890202,7.256703041005468,1.0719999999999998,1.3599999999999994,3.5980000000000003,11.186,15.148,9.59,92.134,63.966,110.88,84.74199999999998,295.302,310.506,14.415,10.261,25.792,26.721999999999998,338.63199999999995,216.86,6.099999999999994,10.800000000000033,1.2,0.75,1.2,신안,
2019.0,8.0,서남해역,신안연안,2,1,24.5184,22.570999999999998,31.4575,31.9829,8.03,8.01,7.611322908592569,7.244906998688263,1.1680000000000006,1.9680000000000009,2.03,4.8020000000000005,12.908,7.21,88.28399999999998,94.052,103.222,106.064,285.418,277.27,14.725,14.942,22.691999999999997,33.263000000000005,326.116,334.74,6.699999999999982,64.90000000000002,1.224,0.7979999999999999,1.6,신안,
2019.0,8.0,서남해역,무안연안,1,1,26.592,26.0789,30.2035,30.3535,7.91,7.91,7.793796525022402,7.625255878778003,1.5840000000000003,2.0639999999999987,32.186,18.535999999999998,24.486,22.358,126.67200000000001,116.564,183.34400000000002,157.45800000000003,375.592,348.474,22.32,17.019000000000002,33.821,33.046,498.45599999999996,400.54,46.69999999999996,57.30000000000002,1.9680000000000002,2.94,1.3,무안,
2019.0,8.0,서남해역,무안연안,2,1,28.2728,27.9252,30.6049,30.6747,7.98,7.95,6.430020784110107,6.321270708162202,2.0800000000000014,2.752000000000001,2.674,8.456,26.334,11.984000000000002,115.822,54.74,144.83,75.18,322.168,340.858,18.29,12.431,31.868,35.805,541.184,220.864,41.89999999999999,58.40000000000001,1.89,1.3419999999999999,1.1,무안,
